"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"Tti1",697.59225441633,-0.637425019929659,0.0804874285804561,-7.91956000050968,2.38352527167286e-15,9.04361547939429e-14,"Tti1","75425","TELO2 interacting protein 1","NM_029282","ENSMUSG00000027650"
"Snhg17",199.067209693343,0.290890776741591,0.123250847194793,2.3601523507733,0.018267431224397,0.0642350890782082,"Snhg17","68108","small nucleolar RNA host gene 17","NR_015463","ENSMUSG00000085385"
"Arhgap40",24.2540310988318,-1.35959608272186,0.322957314847151,-4.20983213637793,2.55560494610054e-05,0.000213597943584696,"Arhgap40","545481","Rho GTPase activating protein 40","NM_001145015","ENSMUSG00000074625"
"Mafb",1350.43818026277,0.470422088839367,0.088870936961099,5.29331753355186,1.20117086756819e-07,1.6271824619603e-06,"Mafb","16658","MAF bZIP transcription factor B","NM_010658","ENSMUSG00000074622"
"Plcg1",3607.46917497843,0.200485484827713,0.0796163028376116,2.51814612940054,0.0117974364167585,0.0450611717759312,"Plcg1","18803","phospholipase C, gamma 1","NM_021280","ENSMUSG00000016933"
"Emilin3",11.9695508809362,-1.08148124748742,0.415084676404717,-2.60544729536811,0.00917543887529601,0.036551169386549,"Emilin3","280635","elastin microfibril interfacer 3","NM_001291145","ENSMUSG00000050700"
"Srsf6",2969.03412376496,-0.263503384757836,0.0582321744854961,-4.52504800114354,6.03817994414839e-06,5.795802298503e-05,"Srsf6","67996","serine and arginine-rich splicing factor 6","NM_026499","ENSMUSG00000016921"
"Ift52",725.283673476826,-0.326146057305106,0.0735091548159219,-4.43680869575804,9.13023669081924e-06,8.40408643764291e-05,"Ift52","245866","intraflagellar transport 52","NM_001356522","ENSMUSG00000017858"
"Mybl2",66.9330554656337,-0.549862501680439,0.225094055819,-2.44281218213327,0.0145733193518096,0.0535958168523689,"Mybl2","17865","myeloblastosis oncogene-like 2","NM_008652","ENSMUSG00000017861"
"Tox2",685.532660674898,0.459124694767881,0.089941775587174,5.10468791360344,3.31340878199813e-07,4.10274564697588e-06,"Tox2","269389","TOX high mobility group box family member 2","NM_001098799","ENSMUSG00000074607"
"Ttpal",2405.52925954977,-0.286074104098767,0.0613247744139348,-4.66490267322961,3.08763143382956e-06,3.15428003127652e-05,"Ttpal","76080","tocopherol (alpha) transfer protein-like","NM_001305803","ENSMUSG00000017679"
"Rims4",12420.5161899909,0.780294458441164,0.0869495046040912,8.97411045634007,2.85650563653696e-19,1.68714744579328e-17,"Rims4","241770","regulating synaptic membrane exocytosis 4","NM_001376942","ENSMUSG00000035226"
"Tomm34",1599.90280813371,-0.237290053276044,0.0884880191140476,-2.68160656834473,0.00732695733240252,0.030368738473179,"Tomm34","67145","translocase of outer mitochondrial membrane 34","NM_001291155","ENSMUSG00000018322"
"Stk4",2555.84874785429,-0.22097424384542,0.0617771913922252,-3.57695516525586,0.000347619768211898,0.00219330439684915,"Stk4","58231","serine/threonine kinase 4","NM_021420","ENSMUSG00000018209"
"Kcns1",943.446642851512,-0.823208506622962,0.149622465348972,-5.50190444130799,3.75710585228557e-08,5.66571562524664e-07,"Kcns1","16538","K+ voltage-gated channel, subfamily S, 1","NM_008435","ENSMUSG00000040164"
"Sdc4",1337.65842354639,0.226840964787384,0.0947115677051429,2.3950713760075,0.016617130132444,0.0596030220276872,"Sdc4","20971","syndecan 4","NM_011521","ENSMUSG00000017009"
"Sys1",1425.98161727002,-0.222922640932392,0.0936293120769454,-2.38090653436813,0.0172700931985921,0.0614486885862462,"Sys1","66460","SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)","NM_025575","ENSMUSG00000045503"
"Dbndd2",3474.97711848122,-0.284962804221757,0.0556441555425412,-5.12116324604651,3.0365662419322e-07,3.7810904596484e-06,"Dbndd2","52840","dysbindin domain containing 2","NM_001048227","ENSMUSG00000017734"
"Dnttip1",1059.23694548918,-0.238734165177615,0.0843975628156214,-2.82868553561392,0.00467396000499417,0.0207876248314487,"Dnttip1","76233","deoxynucleotidyltransferase, terminal, interacting protein 1","NM_133763","ENSMUSG00000017299"
"Tnnc2",125.248662070992,0.76671321818921,0.261745173774643,2.929235359462,0.00339797023275229,0.0157995273532158,"Tnnc2","21925","troponin C2, fast","NM_009394","ENSMUSG00000017300"
"Acot8",395.929722903589,0.294617708075691,0.136879821800933,2.15238231756437,0.0313672552164504,0.099019489609885,"Acot8","170789","acyl-CoA thioesterase 8","NM_001362756","ENSMUSG00000017307"
"Zswim3",436.675623350511,0.413710968788836,0.0942214236981294,4.39083758821455,1.12914859038341e-05,0.000101457321871215,"Zswim3","67538","zinc finger SWIM-type containing 3","NM_178375","ENSMUSG00000045822"
"4930445K14Rik",80.68991556949,0.403863777607912,0.162262921623905,2.48894678812694,0.0128122140245809,0.0482507163233897,"4930445K14Rik","105244413","RIKEN cDNA 4930445K14 gene","XR_004940793",NA
"Zfp335",2451.90145022265,0.970716856400225,0.0870245641061213,11.1545155827094,6.80625023810521e-29,8.55318779921888e-27,"Zfp335","329559","zinc finger protein 335","NM_199027","ENSMUSG00000039834"
"Cd40",103.672052472852,1.00227327904017,0.155008178570787,6.46593804456881,1.0067232186731e-10,2.22976608895858e-09,"Cd40","21939","CD40 antigen","NM_011611","ENSMUSG00000017652"
"Cdh22",4274.92039044206,-0.355359023130658,0.106515291124222,-3.33622543186053,0.000849242695208061,0.00474392538347782,"Cdh22","104010","cadherin 22","NM_174988","ENSMUSG00000053166"
"Gm36803",9.86532681709161,1.24439520377495,0.576524233683275,2.15844387984319,0.0308933372389684,0.097732376814369,"Gm36803","102640827","predicted gene, 36803","XR_003954090",NA
"Gm36748",13.527249010546,1.55468852918575,0.382341460226625,4.06623055805729,4.77796681799076e-05,0.000376270195768792,"Gm36748","102640756","predicted gene, 36748","XR_375215",NA
"Slc35c2",1723.22676614654,-0.262765032031176,0.0961522820280553,-2.73280078734383,0.00627983022378874,0.0267352983506278,"Slc35c2","228875","solute carrier family 35, member C2","NM_001252573","ENSMUSG00000017664"
"Zfp334",1817.04050693663,0.374632818115824,0.0685203787172563,5.46746566684513,4.56515596263615e-08,6.75208668630634e-07,"Zfp334","228876","zinc finger protein 334","NM_178411","ENSMUSG00000017667"
"Eya2",50.542619237216,-0.544213688957654,0.201399626150111,-2.70215838708672,0.00688909364212283,0.0288303850365551,"Eya2","14049","EYA transcriptional coactivator and phosphatase 2","NM_001271962","ENSMUSG00000017897"
"Ncoa3",2480.93337439848,0.216428989213743,0.057890437094992,3.73859656403365,0.00018505041343631,0.00126306173947534,"Ncoa3","17979","nuclear receptor coactivator 3","NM_001374779","ENSMUSG00000027678"
"Gm14267",257.513024661506,-0.325666397412871,0.114975908173893,-2.83247510356973,0.00461891629118207,0.0205738003427489,"Gm14267","383773","peptidyl-prolyl cis-trans isomerase A pseudogene 2_2197.1","NR_168917","ENSMUSG00000085682"
"Prex1",23344.8294087925,-0.409173617109657,0.106496016648504,-3.84214949992126,0.000121961508087778,0.000869632177789672,"Prex1","277360","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1","NM_177782","ENSMUSG00000039621"
"Gm46777",28.7272101603775,-0.903959630431149,0.289252378125486,-3.12515885362569,0.00177709064321658,0.00903018901839824,"Gm46777","108168817","predicted gene, 46777","XR_001783555",NA
"Gm31204",22.579785988863,-0.615219803385114,0.261969041557861,-2.34844468539704,0.0188519991011314,0.0659633831107718,"Gm31204","102633360","predicted gene, 31204","XR_375251",NA
"Stau1",4640.83249831795,0.219830309524323,0.0593807719518483,3.70204533047469,0.000213868394499006,0.00143488605911696,"Stau1","20853","staufen double-stranded RNA binding protein 1","NM_001109905","ENSMUSG00000039536"
"Ddx27",3230.38696851289,0.138608341732373,0.0617814485059917,2.24352690142786,0.0248628571066889,0.0824836107607976,"Ddx27","228889","DEAD box helicase 27","NM_153065","ENSMUSG00000017999"
"Znfx1",5029.85371685516,0.436735044516314,0.0772835833237637,5.6510713625519,1.59450872111851e-08,2.56147779052574e-07,"Znfx1","98999","zinc finger, NFX1-type containing 1","NM_001033196","ENSMUSG00000039501"
"Zfas1",161.726527620033,0.340507426877808,0.119964820694794,2.83839399672096,0.00453411768366142,0.0202520875313327,"Zfas1","68949","zinc finger, NFX1-type containing 1, antisense RNA 1","NM_001081005","ENSMUSG00000074578"
"Kcnb1",11116.5085866673,-0.202056833862367,0.0356191028614757,-5.67270979979969,1.40556221073012e-08,2.28697491385923e-07,"Kcnb1","16500","potassium voltage gated channel, Shab-related subfamily, member 1","NM_008420","ENSMUSG00000050556"
"1110018N20Rik",735.807603752808,-0.223996832077148,0.0766806237489944,-2.92116601464246,0.00348723949229375,0.0161501297867101,"1110018N20Rik","68941","RIKEN cDNA 1110018N20 gene","XR_001783557",NA
"B4galt5",4414.4749199238,-0.340860794700864,0.0858656455830024,-3.96969931788807,7.19633868834583e-05,0.000543992855029009,"B4galt5","56336","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5","NM_019835","ENSMUSG00000017929"
"Slc9a8",1406.1066588849,-0.275664975938112,0.0848659864707386,-3.24823863366227,0.00116121837261592,0.00621927334936284,"Slc9a8","77031","solute carrier family 9 (sodium/hydrogen exchanger), member 8","NM_001304540","ENSMUSG00000039463"
"Cebpb",1263.51829485251,0.817265992604913,0.135832423828367,6.01672244056823,1.77983869020839e-09,3.3022996598746e-08,"Cebpb","12608","CCAAT/enhancer binding protein beta","NM_001287738","ENSMUSG00000056501"
"Ptpn1",4546.49906155705,0.347466339164563,0.0781616169333406,4.44548555668822,8.76935727953892e-06,8.10136817706727e-05,"Ptpn1","19246","protein tyrosine phosphatase, non-receptor type 1","NM_011201","ENSMUSG00000027540"
"Pard6b",375.164640817777,0.260831603311717,0.0931993283971927,2.79864252025633,0.00513179167778641,0.0225074793907667,"Pard6b","58220","par-6 family cell polarity regulator beta","NM_021409","ENSMUSG00000044641"
"Tshz2",1389.44283017814,0.171411254884967,0.0660696985727224,2.59440043753637,0.0094756053344516,0.0376031916956658,"Tshz2","228911","teashirt zinc finger family member 2","NM_001363022","ENSMUSG00000047907"
"Zfp217",91.3357528466475,0.668038385364786,0.13975479238205,4.78007497258883,1.75229836739667e-06,1.8806162793399e-05,"Zfp217","228913","zinc finger protein 217","NM_001033299","ENSMUSG00000052056"
"Gm16796",40.3429892088903,0.627646629825016,0.233657356111024,2.68618390737412,0.00722732962135736,0.0300189998970537,"Gm16796","100502946","predicted gene, 16796","NR_040367","ENSMUSG00000085495"
"Gm14637",213.326161370393,-1.41330052133468,0.22485077634425,-6.2855042989529,3.26791120744141e-10,6.75660661431205e-09,"Gm14637","102638221","predicted gene 14637","NR_166525",NA
"Dok5",3779.56620900008,0.792118268756774,0.0835378092376599,9.48215276394485,2.49090259665662e-21,1.75144059960947e-19,"Dok5","76829","docking protein 5","NM_001163686","ENSMUSG00000027560"
"Cbln4",397.749944656753,0.506448819766205,0.141948183963279,3.56784289608961,0.000359932193857552,0.00225757116565025,"Cbln4","228942","cerebellin 4 precursor protein","NM_175631","ENSMUSG00000067578"
"Fam210b",534.965610158047,0.212117109492328,0.0987430328050391,2.14817292386733,0.0317000208040549,0.0998387253158635,"Fam210b","67017","family with sequence similarity 210, member B","NM_025912","ENSMUSG00000027495"
"Aurka",87.1573767168993,-0.533604429755811,0.180961154298382,-2.9487236187495,0.00319089197858938,0.0149535612188905,"Aurka","20878","aurora kinase A","NM_001291185","ENSMUSG00000027496"
"Rtf2",3807.00227371709,-0.189240189282645,0.0863760164015746,-2.19088813268303,0.0284598887271048,0.0917374510379424,"Rtf2","66404","replication termination factor 2","NM_025542","ENSMUSG00000027502"
"Gcnt7",32.3691321470157,0.52838876992857,0.217072781032658,2.43415488305314,0.0149266065054363,0.0547360390459078,"Gcnt7","654821","glucosaminyl (N-acetyl) transferase family member 7","NM_001039560","ENSMUSG00000074569"
"Bmp7",446.978140684749,-0.387800839795697,0.0804686509897471,-4.81927850194865,1.44078311984136e-06,1.57685213715066e-05,"Bmp7","12162","bone morphogenetic protein 7","NM_007557","ENSMUSG00000008999"
"Rae1",2204.86903811824,-0.405535032757668,0.0871344911794182,-4.65412751332458,3.25355420067104e-06,3.3056036056015e-05,"Rae1","66679","ribonucleic acid export 1","NM_175112","ENSMUSG00000027509"
"Pmepa1",4655.84704033632,0.325079706193768,0.0620079243793972,5.24255100371945,1.58371594301608e-07,2.08793621981414e-06,"Pmepa1","65112","prostate transmembrane protein, androgen induced 1","NM_001413585","ENSMUSG00000038400"
"Gnasas1",18.1358667492381,1.3718220392273,0.299273405805932,4.58384210763074,4.56509006511849e-06,4.51388565088363e-05,"Gnasas1","56802","GNAS antisense RNA 1","NR_002846","ENSMUSG00000086537"
"Zfp831",430.041411656906,-1.50652559350898,0.0981709702405897,-15.3459377025296,3.77071121260418e-53,2.02464339321616e-50,"Zfp831","100043757","zinc finger protein 831","NM_001099328","ENSMUSG00000050600"
"Fam217b",2003.61290673236,-0.448912972010099,0.0727534094416772,-6.17033587092534,6.81450802600758e-10,1.34912030964054e-08,"Fam217b","71532","family with sequence similarity 217, member B","NM_001081289","ENSMUSG00000070476"
"4921531C22Rik",79.2210308340779,-0.491347205091109,0.163481002508482,-3.00553090299049,0.0026511765451398,0.0127930820270512,"4921531C22Rik","66730","RIKEN cDNA 4921531C22 gene","NR_033782","ENSMUSG00000085704"
"Ss18l1",2212.16935675152,0.299289671468815,0.0582589162153836,5.13723376456814,2.78812051568316e-07,3.49135741465653e-06,"Ss18l1","269397","SS18, nBAF chromatin remodeling complex subunit like 1","NM_178750","ENSMUSG00000039086"
"Mtg2",420.066732035227,-0.300221452312683,0.0883442912910156,-3.39831185383242,0.000678030823901705,0.00391336422433691,"Mtg2","52856","mitochondrial ribosome associated GTPase 2","NM_001083328","ENSMUSG00000039069"
"Hrh3",2329.98123580024,-0.747307402516223,0.0871261307412083,-8.5773050651814,9.71217830064363e-18,4.98811847272767e-16,"Hrh3","99296","histamine receptor H3","NM_001409451","ENSMUSG00000039059"
"Gm46782",10.854705287144,-2.41692876413964,0.546634882434166,-4.42146822642757,9.80324816811203e-06,8.95380176756583e-05,"Gm46782","108168825","predicted gene, 46782","XR_001783600",NA
"Osbpl2",2843.21712855123,-0.566372644388574,0.0792137111915862,-7.14993194825509,8.68209309217042e-13,2.51780699672942e-11,"Osbpl2","228983","oxysterol binding protein-like 2","NM_144500","ENSMUSG00000039050"
"Cables2",1837.14117401325,-0.227109808803969,0.0700037939956863,-3.24425000190653,0.00117760339121573,0.00629440557736095,"Cables2","252966","CDK5 and Abl enzyme substrate 2","NM_001411354","ENSMUSG00000038990"
"Slco4a1",24.6940589802131,1.28296907997703,0.322896012437918,3.9733196774107,7.08778209097364e-05,0.000536230724378293,"Slco4a1","108115","solute carrier organic anion transporter family, member 4a1","NM_001355218","ENSMUSG00000038963"
"Ntsr1",1131.23122970236,-1.0269533776516,0.0873428321360521,-11.7577293126005,6.44441770737398e-32,9.59568381150921e-30,"Ntsr1","18216","neurotensin receptor 1","NM_018766","ENSMUSG00000027568"
"Dido1",4779.94092055872,-0.217917630036259,0.0740854017364542,-2.94143819063657,0.00326692033134846,0.0152855984555488,"Dido1","23856","death inducer-obliterator 1","NM_001291432","ENSMUSG00000038914"
"Gid8",2909.82216699423,-0.24843713335645,0.052765128270241,-4.7083583704006,2.49719782539177e-06,2.59062343490145e-05,"Gid8","76425","GID complex subunit 8","NM_001289651","ENSMUSG00000027573"
"Slc17a9",21.1639774669003,-1.15459434119305,0.288764253290261,-3.99839775192836,6.37727191400192e-05,0.000488749485485294,"Slc17a9","228993","solute carrier family 17, member 9","NM_183161","ENSMUSG00000023393"
"Bhlhe23",11.6952412928655,1.88816290244044,0.460740329552143,4.09810641989123,4.16543774702183e-05,0.000332683248673712,"Bhlhe23","140489","basic helix-loop-helix family, member e23","NM_080641","ENSMUSG00000045493"
"Arfgap1",3923.84285059247,-0.239616209171998,0.100795407968864,-2.37725323008778,0.0174421092879413,0.0618113468946063,"Arfgap1","228998","ADP-ribosylation factor GTPase activating protein 1","NM_001177706","ENSMUSG00000027575"
"Gmeb2",1034.08847009324,0.440052951049523,0.0977456706371059,4.50201986626374,6.73106881852238e-06,6.39848757486041e-05,"Gmeb2","229004","glucocorticoid modulatory element binding protein 2","NM_001419396","ENSMUSG00000038705"
"Rtel1",550.519624374248,-0.257925525015049,0.0747104300627279,-3.45233623736995,0.000555754713429328,0.00330339408495614,"Rtel1","269400","regulator of telomere elongation helicase 1","NM_001001882","ENSMUSG00000038685"
"Zgpat",1958.82186922009,-0.350857180232403,0.0633278140170589,-5.54033303814799,3.01896952012522e-08,4.61545478232087e-07,"Zgpat","229007","zinc finger, CCCH-type with G patch domain","NM_001048148","ENSMUSG00000027582"
"Zbtb46",789.957981419449,0.716337805258323,0.101952083184302,7.02622038593735,2.12203197050683e-12,5.85674213168388e-11,"Zbtb46","72147","zinc finger and BTB domain containing 46","NM_027656","ENSMUSG00000027583"
"Lime1",711.10614771018,-0.326714831904101,0.0694822523472387,-4.70213357896543,2.57456970722396e-06,2.65534345997098e-05,"Lime1","72699","Lck interacting transmembrane adaptor 1","NM_023684","ENSMUSG00000090077"
"Slc2a4rg-ps",58.0896954319235,-0.471618211548109,0.167641518757261,-2.81325422869137,0.00490428602524076,0.0216597816752844,"Slc2a4rg-ps","329584","Slc2a4 regulator, pseudogene","NR_045164","ENSMUSG00000085028"
"Tpd52l2",1506.30808940356,-0.271393735169522,0.0801185418314244,-3.38740232867138,0.000705578349247291,0.00405387249361633,"Tpd52l2","66314","tumor protein D52-like 2","NM_001291197","ENSMUSG00000000827"
