"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"Magi3",2083.88050332399,0.573344814407973,0.198106470718029,2.89412462061389,0.00380217226214575,0.0392374433971814,"Magi3","99470","membrane associated guanylate kinase, WW and PDZ domain containing 3","NM_001159354","ENSMUSG00000052539"
"Tafa3",53.1577869797461,0.715806371645061,0.234466805233238,3.0529113531999,0.00226632876510042,0.027392277891415,"Tafa3","329731","TAFA chemokine like family member 3","NM_183224","ENSMUSG00000055865"
"Ppm1j",255.261136935869,0.744735528092447,0.146830942221083,5.0720612210681,3.93529734284832e-07,2.84610341297671e-05,"Ppm1j","71887","protein phosphatase 1J","NM_027982","ENSMUSG00000002228"
"Mov10",203.869295255838,-0.289461114940615,0.103810315642053,-2.78836561810197,0.00529747201323901,0.0490298336733809,"Mov10","17454","Mov10 RISC complex RNA helicase","NM_001163440","ENSMUSG00000002227"
"Kcnd3",2879.9702776521,-0.441541398773074,0.0897232947582665,-4.9211456173414,8.60390823164944e-07,5.54958579400045e-05,"Kcnd3","56543","potassium voltage-gated channel, Shal-related family, member 3","NM_001039347","ENSMUSG00000040896"
"Ddx20",876.640754462902,-0.210234009174099,0.0677801363955763,-3.10170531300111,0.00192409393262632,0.0241110469534694,"Ddx20","53975","DEAD box helicase 20","NM_017397","ENSMUSG00000027905"
"Inka2",5283.44077024003,-0.190713662447672,0.076924247213642,-2.47923989321601,0.0131662720496513,0.0900398203194793,"Inka2","109050","inka box actin regulator 2","NM_001163356","ENSMUSG00000048458"
"Atp5pb",11136.2671303186,0.101587138121839,0.0389455419209456,2.6084407383019,0.00909557594892116,0.0705277687526463,"Atp5pb","11950","ATP synthase peripheral stalk-membrane subunit b","NM_001304719","ENSMUSG00000000563"
"Ovgp1",43.976698264642,0.859657324046748,0.283798220545886,3.02911456736127,0.00245271650587048,0.0289538199650359,"Ovgp1","12659","oviductal glycoprotein 1","NM_007696","ENSMUSG00000074340"
"Chia1",21.3219040125453,-0.7862082493088,0.268033432065687,-2.9332469582232,0.0033543696068001,0.0359782536700308,"Chia1","81600","chitinase, acidic 1","NM_023186","ENSMUSG00000062778"
"Strip1",3290.30627601037,0.24602529670314,0.0864967797632041,2.8443289724388,0.00445050713425068,0.0437131573790398,"Strip1","229707","striatin interacting protein 1","NM_153563","ENSMUSG00000014601"
"Gstm1",12660.9792066314,-0.38046886938101,0.103414099295964,-3.67908120818355,0.000234075730015604,0.00487951512958411,"Gstm1","14862","glutathione S-transferase, mu 1","NM_001374678","ENSMUSG00000058135"
"Gpr61",696.200628723921,0.244458405387728,0.0822673744641838,2.97151096628416,0.00296338290595432,0.0329250237192056,"Gpr61","229714","G protein-coupled receptor 61","NM_001305461","ENSMUSG00000046793"
"Psma5",2533.12707061314,0.177738039912411,0.0711344823403467,2.49861999504001,0.0124677924682922,0.0870436622323365,"Psma5","26442","proteasome subunit alpha 5","NM_011967","ENSMUSG00000068749"
"Sort1",14719.1530462321,-0.177769593405008,0.0585289372561497,-3.03729405895422,0.00238712458181146,0.0283495043331885,"Sort1","20661","sortilin 1","NM_001271599","ENSMUSG00000068747"
"Clcc1",594.731209444651,0.211694164104639,0.067253501352322,3.14770472686074,0.00164557826979544,0.0214530927312451,"Clcc1","229725","chloride channel CLIC-like 1","NM_001177770","ENSMUSG00000027884"
"Ntng1",397.331063492744,0.281809671996899,0.0919841391240307,3.06367678907022,0.00218634980754578,0.0266497093390415,"Ntng1","80883","netrin G1","NM_001163348","ENSMUSG00000059857"
"Vcam1",772.680806976229,-0.347408431900179,0.0742256489958015,-4.68043643403953,2.86264861192586e-06,0.000151412748521535,"Vcam1","22329","vascular cell adhesion molecule 1","NM_011693","ENSMUSG00000027962"
"Gpr88",1020.28808543605,-0.577250863848799,0.164134197682779,-3.51694450028292,0.000436545049424806,0.00787692640606735,"Gpr88","64378","G-protein coupled receptor 88","NM_022427","ENSMUSG00000068696"
"Frrs1",174.401559874413,-0.388824047165867,0.114967062571553,-3.38204733137258,0.00071947746929044,0.0115057953775788,"Frrs1","20321","ferric-chelate reductase 1","NM_001113478","ENSMUSG00000033386"
"Palmd",423.194263543834,0.642749719271371,0.202818309591095,3.16909119579603,0.00152916406581709,0.0203723744979046,"Palmd","114301","palmdelphin","NM_023245","ENSMUSG00000033377"
"Plppr5",4325.10621802516,0.400936936514467,0.156432752558082,2.56299866848922,0.0103772446480681,0.0769348945268279,"Plppr5","75769","phospholipid phosphatase related 5","NM_001305451","ENSMUSG00000033342"
"Snx7",1652.45272322031,0.614696478589077,0.104252167158755,5.89624652745124,3.71863271593181e-09,6.2160804805279e-07,"Snx7","76561","sorting nexin 7","NM_001190156","ENSMUSG00000028007"
"Gm26871",165.995510420802,0.873309930289447,0.309562028349005,2.82111451119213,0.00478571164519156,0.0460296672088145,"Gm26871","102634933","predicted gene, 26871","XR_003954546",NA
"Bcar3",806.13604547806,-0.261554355285731,0.0801164706034853,-3.26467645560952,0.00109589178725204,0.0157486671357006,"Bcar3","29815","breast cancer anti-estrogen resistance 3","NM_001355264","ENSMUSG00000028121"
"Synpo2",350.031533323831,-0.416585435050124,0.0934716369131365,-4.45681116547962,8.31878193547678e-06,0.000365758057356608,"Synpo2","118449","synaptopodin 2","NM_001388502","ENSMUSG00000050315"
"Ndst3",305.752325953156,0.883465408457521,0.243714260376974,3.62500498366811,0.000288955879458642,0.00578264866289751,"Ndst3","83398","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3","NM_001293682","ENSMUSG00000027977"
"LOC118568596",13.0823915437834,1.64422600047701,0.389110545503402,4.22560123203507,2.38303664681974e-05,0.00088152455835071,"LOC118568596","118568596","uncharacterized LOC118568596","XR_004941512",NA
"Gm52631",33.2441832162606,0.745856348691062,0.26951219456476,2.76743080176968,0.00565000386189219,0.0509218811947445,"Gm52631","115489731","predicted gene, 52631","XR_004941511",NA
"Neurog2",123.044148641972,-0.62272454881566,0.176135382309381,-3.53548810381464,0.000407022571223216,0.00749691573753031,"Neurog2","11924","neurogenin 2","NM_009718","ENSMUSG00000027967"
"Fam241a",179.872814327084,0.333987810213078,0.111750778232009,2.98868442347379,0.00280181352734865,0.031702001207593,"Fam241a","70617","family with sequence similarity 241, member A","NM_027482","ENSMUSG00000050549"
"Etnppl",15.6796657338718,-1.10131259217912,0.366191669315377,-3.00747582335259,0.0026342707750631,0.0304033993320829,"Etnppl","71760","ethanolamine phosphate phospholyase","NM_001163587","ENSMUSG00000019232"
"Hadh",1098.14124775389,-0.405727273856705,0.0922375963080833,-4.3987190700583,1.08891673238675e-05,0.000455974708809043,"Hadh","15107","hydroxyacyl-Coenzyme A dehydrogenase","NM_008212","ENSMUSG00000027984"
"Npnt",8300.29958355821,-0.277302931906292,0.0610522618148609,-4.54205829011225,5.57076319317975e-06,0.000259758823736716,"Npnt","114249","nephronectin","NM_001029836","ENSMUSG00000040998"
"Nfkb1",508.863472459041,0.233329112186824,0.0755178886893185,3.08971975033284,0.00200345437818186,0.0249642813832661,"Nfkb1","18033","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105","NM_008689","ENSMUSG00000028163"
"Ddit4l",117.300528491235,-0.447566579469629,0.15062133490898,-2.97146868164522,0.00296379100582047,0.0329250237192056,"Ddit4l","73284","DNA-damage-inducible transcript 4-like","NM_030143","ENSMUSG00000046818"
"1110002E22Rik",423.941172004351,-0.30642203086471,0.0950700160019036,-3.22311958860482,0.00126802602067868,0.0176914591026815,"1110002E22Rik","102634333","RIKEN cDNA 1110002E22 gene","NM_001370862","ENSMUSG00000090066"
"Metap1",1614.02872402534,0.235735588897144,0.063456679667244,3.7149058244664,0.00020327938752878,0.00441410228875302,"Metap1","75624","methionyl aminopeptidase 1","NM_175224","ENSMUSG00000005813"
"Eif4e",3087.78158754037,0.312506760251671,0.122208453451678,2.55716156636611,0.010553019015469,0.0778733214432518,"Eif4e","13684","eukaryotic translation initiation factor 4E","NM_001313980","ENSMUSG00000028156"
"Gm54195",51.4498039573618,1.23591490728906,0.232377362851928,5.31856843593064,1.04586881300585e-07,9.55244819466525e-06,"Gm54195","118568610","predicted gene, 54195","XR_004941564",NA
"Gm43560",11.1802418992345,1.04513502838783,0.404624319600775,2.5829763011255,0.00979520511871488,0.0742349185194649,"Gm43560","115489709","predicted gene 43560","XR_003954573",NA
"Col24a1",93.7971067689369,0.62181780664964,0.249731355408084,2.48994686964131,0.0127762192816875,0.0884995423972716,"Col24a1","71355","collagen, type XXIV, alpha 1","NM_001317733","ENSMUSG00000028197"
"Ccn1",440.484950103279,0.819174575389735,0.187941074787583,4.35867772021413,1.30850638860232e-05,0.000532998268957345,"Ccn1","16007","cellular communication network factor 1","NM_010516","ENSMUSG00000028195"
"Gm10636",23.1337468205189,-1.50938158618588,0.346880637332018,-4.35129962224201,1.35332966543372e-05,0.000547480555749316,"Gm10636","100038607","predicted gene 10636","NR_033542","ENSMUSG00000105602"
"Spata1",58.5607519000131,0.877783650931493,0.311533031210188,2.81762626428932,0.0048380088041523,0.0462876231105694,"Spata1","70951","spermatogenesis associated 1","NM_001316756","ENSMUSG00000028188"
"Samd13",14.743789545027,0.88459830624915,0.308429853739914,2.86806966161938,0.00412984591879063,0.0415498123745123,"Samd13","75015","sterile alpha motif domain containing 13","NM_001368725","ENSMUSG00000048652"
"LOC118568621",18.5866662543019,1.04762580411097,0.403818656478248,2.59429768116077,0.0094784380789529,0.0724853018217377,"LOC118568621","118568621","uncharacterized LOC118568621","XR_004941579",NA
"Ak5",10286.1658499565,-0.295685161115548,0.0683713330624571,-4.32469498357507,1.52743053103128e-05,0.000609561747282507,"Ak5","229949","adenylate kinase 5","NM_001081277","ENSMUSG00000039058"
"Gm46830",25.0996558073947,0.958151773849109,0.308765437078895,3.10317042902792,0.00191459348643949,0.0240430063686899,"Gm46830","108168909","predicted gene, 46830","XR_003954688",NA
"Gm42946",55.7803084039622,0.947469755060788,0.31983864129177,2.96233673090321,0.00305313683293058,0.0336224558997495,"Gm42946","118567348","predicted gene 42946","XR_004941600",NA
"Gm43526",12.3405145921633,1.31835169145532,0.52423261280449,2.51482196882511,0.0119092505066691,0.0845637911150624,"Gm43526","118568625","predicted gene 43526","XR_004941601",NA
"Cth",529.450604617992,0.318588228940838,0.0807564927532805,3.9450478602898,7.97840416141126e-05,0.00220544997404128,"Cth","107869","cystathionase (cystathionine gamma-lyase)","NM_145953","ENSMUSG00000028179"
"Lyn",322.218907356853,-0.534563835819865,0.0906052516531772,-5.8999210980186,3.63675446202856e-09,6.13710974406514e-07,"Lyn","17096","LYN proto-oncogene, Src family tyrosine kinase","NM_001111096","ENSMUSG00000042228"
"Penk",4139.00360190732,0.697546353188924,0.186260380455,3.74500659498787,0.000180389037107476,0.00405623521384183,"Penk","18619","preproenkephalin","NM_001002927","ENSMUSG00000045573"
"Gm51436",16.7310942368107,1.1531149953995,0.379611524557531,3.03761851472647,0.00238455617043073,0.0283495043331885,"Gm51436","115486239","predicted gene, 51436","XR_003955370",NA
"Rmdn1",335.613081919624,0.385373552655533,0.144400955999641,2.66877424728747,0.00761285998556028,0.0625421416927841,"Rmdn1","66302","regulator of microtubule dynamics 1","NM_025476","ENSMUSG00000028229"
"Klhl32",580.354211916001,0.338517498960918,0.131921149033509,2.5660593577375,0.0102861224256648,0.076419204721323,"Klhl32","212390","kelch-like 32","NM_001033531","ENSMUSG00000040387"
"Gpr63",516.45654505062,0.418238026837022,0.152909483666956,2.73520004650571,0.00623423758166359,0.0547395717093643,"Gpr63","81006","G protein-coupled receptor 63","NM_001379626","ENSMUSG00000040372"
"Bach2",878.506535888505,0.367564032148957,0.109664209650575,3.35172280291019,0.000803103871102304,0.0124826293790015,"Bach2","12014","BTB and CNC homology, basic leucine zipper transcription factor 2","NM_001109661","ENSMUSG00000040270"
"Mdn1",2438.1647081656,0.380293165806854,0.14544823386438,2.61462896937923,0.00893244302686243,0.0698472894938108,"Mdn1","100019","midasin AAA ATPase 1","NM_001081392","ENSMUSG00000058006"
"Pm20d2",482.115036164756,-0.329295362022352,0.0886590472001312,-3.714176639853,0.00020386636290421,0.00442142972374504,"Pm20d2","242377","peptidase M20 domain containing 2","NM_001034867","ENSMUSG00000054659"
"Srsf12",699.621229693903,0.427576730849164,0.143755209221492,2.97433903901439,0.00293620456226292,0.0327417297915272,"Srsf12","272009","serine and arginine-rich splicing factor 12","NM_001356473","ENSMUSG00000054679"
"Akirin2",3527.88551920263,0.138838651927729,0.0476398880107177,2.91433623640119,0.00356445767204906,0.0374828637929004,"Akirin2","433693","akirin 2","NM_001007589","ENSMUSG00000028291"
"Rars2",595.716357527581,0.375299577622346,0.131050559029424,2.86377700638486,0.00418622604159538,0.0418835342919416,"Rars2","109093","arginyl-tRNA synthetase 2, mitochondrial","NM_181406","ENSMUSG00000028292"
"Gm12371",42.057403184564,0.670538505523061,0.269333464651416,2.48962195021292,0.0127879038930183,0.0885071421849006,"Gm12371","100042132","predicted gene 12371","NR_151511","ENSMUSG00000084898"
"B4galt1",292.508495408191,0.277825317467686,0.100078844431294,2.77606440248636,0.0055021308398175,0.0502019857624749,"B4galt1","14595","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","NM_001378519","ENSMUSG00000028413"
"Nfx1",3727.72881938604,0.137664943772835,0.0478389126701837,2.87767710612362,0.00400614962105293,0.0407491189066802,"Nfx1","74164","nuclear transcription factor, X-box binding 1","NM_001290448","ENSMUSG00000028423"
"Myorg",1570.17145672342,-0.448539143908347,0.0957062796177996,-4.68662187789115,2.77751442615556e-06,0.000147792126477629,"Myorg","329828","myogenesis regulating glycosidase (putative)","NM_001085515","ENSMUSG00000046312"
"Enho",1142.8476761679,-0.306778999427111,0.119065848712311,-2.57654905033564,0.00997920457737481,0.0750834504910846,"Enho","69638","energy homeostasis associated","NM_027147","ENSMUSG00000028445"
"Sigmar1",2229.69509794939,-0.267113642320323,0.106074975882563,-2.51815887864116,0.0117970093716621,0.0840495412370247,"Sigmar1","18391","sigma non-opioid intracellular receptor 1","NM_001286538","ENSMUSG00000036078"
"Gm54216",26.25536377083,0.84182340504596,0.288836609386527,2.91453152989833,0.00356222823352645,0.0374816639369686,"Gm54216","118568645","predicted gene, 54216","XM_036164583",NA
"Fancg",181.532562450749,0.438964660308259,0.13900351057645,3.15793938216284,0.00158888593389737,0.0209631197786505,"Fancg","60534","Fanconi anemia, complementation group G","NM_001163233","ENSMUSG00000028453"
"Gm52698",38.8636330887911,0.588715336744479,0.212648265941606,2.7684934750709,0.00563161132910483,0.0508336837190058,"Gm52698","115489928","predicted gene, 52698","XR_003955204",NA
"Tpm2",258.661108497729,1.13904455059529,0.193494389005779,5.88670584427786,3.93968993996048e-09,6.404345508822e-07,"Tpm2","22004","tropomyosin 2, beta","NM_001277875","ENSMUSG00000028464"
"Gne",1841.46709757108,-0.385072916716345,0.104223104728672,-3.69469819306209,0.000220148120610557,0.00470362313585672,"Gne","50798","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase","NM_001190414","ENSMUSG00000028479"
"Coro2a",2735.70516398429,-0.297926166729912,0.0677557113117458,-4.39706352368062,1.09725239798907e-05,0.000457463887999256,"Coro2a","107684","coronin, actin binding protein 2A","NM_001164804","ENSMUSG00000028337"
"Tgfbr1",322.698740751552,0.993275328230414,0.27755200012344,3.57869994735639,0.000345307636104677,0.00657903871412771,"Tgfbr1","21812","transforming growth factor, beta receptor I","NM_001312868","ENSMUSG00000007613"
"Msantd3",2014.43660918502,0.221796913301026,0.060149259011686,3.68744215548747,0.000226519563744456,0.00479367683765085,"Msantd3","66665","Myb/SANT-like DNA-binding domain containing 3","NM_001145924","ENSMUSG00000039693"
"Cavin4",178.855387496653,-0.676469482020197,0.191598776397544,-3.53065658737092,0.000414529567158417,0.00757908274928434,"Cavin4","68016","caveolae associated 4","NM_026509","ENSMUSG00000028348"
"Grin3a",1179.03119973876,-0.249673783607885,0.0756584765920875,-3.30001071729213,0.000966811362871393,0.0142757754489318,"Grin3a","242443","glutamate receptor ionotropic, NMDA3A","NM_001033351","ENSMUSG00000039579"
"Tmem38b",299.573811912727,0.338752969769829,0.0998277376145244,3.39337520677762,0.000690370062891544,0.0111611926499774,"Tmem38b","52076","transmembrane protein 38B","NM_028053","ENSMUSG00000028420"
"Klf4",118.361573758822,0.704081155206487,0.201123990596709,3.50073182775247,0.000463982485803419,0.00821309257337741,"Klf4","16600","Kruppel-like factor 4 (gut)","NM_010637","ENSMUSG00000003032"
"Abitram",1108.9820739673,-0.165829468730373,0.0684140651536677,-2.42390900698411,0.0153544521790629,0.0998405644626843,"Abitram","230234","actin binding transcription modulator","NM_001081420","ENSMUSG00000038827"
"Pakap",5662.69883426429,0.390381208612955,0.140133553354386,2.78577970277906,0.00533991485793262,0.0492033028433219,"Pakap","677884","paralemmin A kinase anchor protein","NM_001035532","ENSMUSG00000038729"
"Inip",1040.79206688399,-0.213770766273792,0.065071536392625,-3.28516549822881,0.00101922484921814,0.0148394783100215,"Inip","66209","INTS3 and NABP interacting protein","NM_001013577","ENSMUSG00000038544"
"Rnf183",11.2306708819325,1.39909407559396,0.564211004341296,2.47973553303408,0.0131479861814886,0.0899494853860218,"Rnf183","76072","ring finger protein 183","NM_001379623","ENSMUSG00000063851"
